id,difficulty,questionType,mechanic,skill,promptText,audioText,optionA,optionB,optionC,optionD,correctAnswer,stimulusJson,optionsJson,answerJson,hintJson,explanation,targetVocabulary,worldTags,estimatedSeconds,requiresMemoryPhase,notes
GB-0041,1,count_objects,bell_choice,counting,How many apples are there?,How many apples are there?,5,3,2,4,4,"{""type"": ""scene"", ""objects"": [{""assetKey"": ""food_apple"", ""count"": 4, ""color"": null}], ""description"": ""4 apples""}","[{""id"": ""A"", ""label"": ""5""}, {""id"": ""B"", ""label"": ""3""}, {""id"": ""C"", ""label"": ""2""}, {""id"": ""D"", ""label"": ""4"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Count slowly: one, two, three..."", ""strategy"": ""count_bounce""}",There are 4 apples.,apple|4,numbers,10,False,
GB-0042,1,action_recognition,listen_run,listening,Who is reading?,Who is reading?,SWIM,WRITE,READ,STAND,READ,"{""type"": ""actionCards""}","[{""id"": ""A"", ""label"": ""SWIM"", ""assetKey"": ""action_swim""}, {""id"": ""B"", ""label"": ""WRITE"", ""assetKey"": ""action_write""}, {""id"": ""C"", ""label"": ""READ"", ""assetKey"": ""action_read"", ""_correct"": true}, {""id"": ""D"", ""label"": ""STAND"", ""assetKey"": ""action_stand""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Watch the actions. Find reading."", ""strategy"": ""replay_motion""}",The correct action is read.,read,actions,10,False,
GB-0043,1,listen_find_picture,listen_run,listening,Listen and find: STUDENT.,Find the student.,board,eraser,pencil,student,student,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""board"", ""assetKey"": ""school_board""}, {""id"": ""B"", ""label"": ""eraser"", ""assetKey"": ""school_eraser"", ""emoji"": ""🧽""}, {""id"": ""C"", ""label"": ""pencil"", ""assetKey"": ""school_pencil"", ""emoji"": ""✏️""}, {""id"": ""D"", ""label"": ""student"", ""assetKey"": ""school_student"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Listen again: student."", ""strategy"": ""pulse_correct_asset""}",The correct answer is student.,student,school,8,False,
GB-0044,1,picture_to_word,raise_board,vocabulary,What is this?,What is this?,BOARD,RULER,DESK,PENCIL,DESK,"{""type"": ""image"", ""assetKey"": ""school_desk"", ""emoji"": """"}","[{""id"": ""A"", ""label"": ""BOARD""}, {""id"": ""B"", ""label"": ""RULER""}, {""id"": ""C"", ""label"": ""DESK"", ""_correct"": true}, {""id"": ""D"", ""label"": ""PENCIL""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Look at the picture and listen again."", ""strategy"": ""replay_prompt""}",This is desk.,desk,school,10,False,
GB-0045,1,color_recognition,answer_zone,vocabulary,Find PURPLE.,Find purple.,PURPLE,ORANGE,BLUE,BROWN,PURPLE,"{""type"": ""colorSwatches""}","[{""id"": ""A"", ""label"": ""PURPLE"", ""assetKey"": ""color_purple"", ""_correct"": true}, {""id"": ""B"", ""label"": ""ORANGE"", ""assetKey"": ""color_orange""}, {""id"": ""C"", ""label"": ""BLUE"", ""assetKey"": ""color_blue""}, {""id"": ""D"", ""label"": ""BROWN"", ""assetKey"": ""color_brown""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Find the purple color."", ""strategy"": ""soft_glow""}",The correct color is purple.,purple,colors,8,False,
GB-0046,1,shape_recognition,answer_zone,vocabulary,Find the RECTANGLE.,Find the rectangle.,heart,circle,rectangle,triangle,rectangle,"{""type"": ""shapeSet""}","[{""id"": ""A"", ""label"": ""heart"", ""assetKey"": ""shape_heart"", ""emoji"": ""❤️""}, {""id"": ""B"", ""label"": ""circle"", ""assetKey"": ""shape_circle"", ""emoji"": ""🔵""}, {""id"": ""C"", ""label"": ""rectangle"", ""assetKey"": ""shape_rectangle"", ""emoji"": ""▭"", ""_correct"": true}, {""id"": ""D"", ""label"": ""triangle"", ""assetKey"": ""shape_triangle"", ""emoji"": ""🔺""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Look for the rectangle."", ""strategy"": ""outline_hint""}",This shape is a rectangle.,rectangle,shapes,8,False,
GB-0047,1,count_objects,bell_choice,counting,How many eggs are there?,How many eggs are there?,2,3,5,1,3,"{""type"": ""scene"", ""objects"": [{""assetKey"": ""food_egg"", ""count"": 3, ""color"": null}], ""description"": ""3 eggs""}","[{""id"": ""A"", ""label"": ""2""}, {""id"": ""B"", ""label"": ""3"", ""_correct"": true}, {""id"": ""C"", ""label"": ""5""}, {""id"": ""D"", ""label"": ""1""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Count slowly: one, two, three..."", ""strategy"": ""count_bounce""}",There are 3 eggs.,egg|3,numbers,10,False,
GB-0048,1,action_recognition,listen_run,listening,Who is jumping?,Who is jumping?,READ,SLEEP,STAND,JUMP,JUMP,"{""type"": ""actionCards""}","[{""id"": ""A"", ""label"": ""READ"", ""assetKey"": ""action_read""}, {""id"": ""B"", ""label"": ""SLEEP"", ""assetKey"": ""action_sleep""}, {""id"": ""C"", ""label"": ""STAND"", ""assetKey"": ""action_stand""}, {""id"": ""D"", ""label"": ""JUMP"", ""assetKey"": ""action_jump"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Watch the actions. Find jumping."", ""strategy"": ""replay_motion""}",The correct action is jump.,jump,actions,10,False,
GB-0049,1,listen_find_picture,listen_run,listening,Listen and find: BIKE.,Find the bike.,bike,bus,plane,boat,bike,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""bike"", ""assetKey"": ""transport_bike"", ""emoji"": ""🚲"", ""_correct"": true}, {""id"": ""B"", ""label"": ""bus"", ""assetKey"": ""transport_bus"", ""emoji"": ""🚌""}, {""id"": ""C"", ""label"": ""plane"", ""assetKey"": ""transport_plane"", ""emoji"": ""✈️""}, {""id"": ""D"", ""label"": ""boat"", ""assetKey"": ""transport_boat"", ""emoji"": ""⛵""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Listen again: bike."", ""strategy"": ""pulse_correct_asset""}",The correct answer is bike.,bike,transport,8,False,
GB-0050,1,picture_to_word,raise_board,vocabulary,What is this?,What is this?,BANANA,GRAPE,POTATO,COOKIE,POTATO,"{""type"": ""image"", ""assetKey"": ""food_potato"", ""emoji"": ""🥔""}","[{""id"": ""A"", ""label"": ""BANANA""}, {""id"": ""B"", ""label"": ""GRAPE""}, {""id"": ""C"", ""label"": ""POTATO"", ""_correct"": true}, {""id"": ""D"", ""label"": ""COOKIE""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Look at the picture and listen again."", ""strategy"": ""replay_prompt""}",This is potato.,potato,food,10,False,
GB-0051,1,color_recognition,answer_zone,vocabulary,Find GREEN.,Find green.,GREEN,BLUE,PURPLE,WHITE,GREEN,"{""type"": ""colorSwatches""}","[{""id"": ""A"", ""label"": ""GREEN"", ""assetKey"": ""color_green"", ""_correct"": true}, {""id"": ""B"", ""label"": ""BLUE"", ""assetKey"": ""color_blue""}, {""id"": ""C"", ""label"": ""PURPLE"", ""assetKey"": ""color_purple""}, {""id"": ""D"", ""label"": ""WHITE"", ""assetKey"": ""color_white""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Find the green color."", ""strategy"": ""soft_glow""}",The correct color is green.,green,colors,8,False,
GB-0052,1,shape_recognition,answer_zone,vocabulary,Find the STAR.,Find the star.,oval,circle,rectangle,star,star,"{""type"": ""shapeSet""}","[{""id"": ""A"", ""label"": ""oval"", ""assetKey"": ""shape_oval"", ""emoji"": ""🥚""}, {""id"": ""B"", ""label"": ""circle"", ""assetKey"": ""shape_circle"", ""emoji"": ""🔵""}, {""id"": ""C"", ""label"": ""rectangle"", ""assetKey"": ""shape_rectangle"", ""emoji"": ""▭""}, {""id"": ""D"", ""label"": ""star"", ""assetKey"": ""shape_star"", ""emoji"": ""⭐"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Look for the star."", ""strategy"": ""outline_hint""}",This shape is a star.,star,shapes,8,False,
GB-0053,1,count_objects,bell_choice,counting,How many ducks are there?,How many ducks are there?,2,1,3,5,2,"{""type"": ""scene"", ""objects"": [{""assetKey"": ""animals_duck"", ""count"": 2, ""color"": null}], ""description"": ""2 ducks""}","[{""id"": ""A"", ""label"": ""2"", ""_correct"": true}, {""id"": ""B"", ""label"": ""1""}, {""id"": ""C"", ""label"": ""3""}, {""id"": ""D"", ""label"": ""5""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Count slowly: one, two, three..."", ""strategy"": ""count_bounce""}",There are 2 ducks.,duck|2,numbers,10,False,
GB-0054,1,action_recognition,listen_run,listening,Who is jumping?,Who is jumping?,SLEEP,FLY,JUMP,READ,JUMP,"{""type"": ""actionCards""}","[{""id"": ""A"", ""label"": ""SLEEP"", ""assetKey"": ""action_sleep""}, {""id"": ""B"", ""label"": ""FLY"", ""assetKey"": ""action_fly""}, {""id"": ""C"", ""label"": ""JUMP"", ""assetKey"": ""action_jump"", ""_correct"": true}, {""id"": ""D"", ""label"": ""READ"", ""assetKey"": ""action_read""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Watch the actions. Find jumping."", ""strategy"": ""replay_motion""}",The correct action is jump.,jump,actions,10,False,
GB-0055,1,listen_find_picture,listen_run,listening,Listen and find: TRUCK.,Find the truck.,truck,bus,train,bike,truck,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""truck"", ""assetKey"": ""transport_truck"", ""emoji"": ""🚚"", ""_correct"": true}, {""id"": ""B"", ""label"": ""bus"", ""assetKey"": ""transport_bus"", ""emoji"": ""🚌""}, {""id"": ""C"", ""label"": ""train"", ""assetKey"": ""transport_train"", ""emoji"": ""🚆""}, {""id"": ""D"", ""label"": ""bike"", ""assetKey"": ""transport_bike"", ""emoji"": ""🚲""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Listen again: truck."", ""strategy"": ""pulse_correct_asset""}",The correct answer is truck.,truck,transport,8,False,
GB-0056,1,picture_to_word,raise_board,vocabulary,What is this?,What is this?,ERASER,STUDENT,RULER,PEN,ERASER,"{""type"": ""image"", ""assetKey"": ""school_eraser"", ""emoji"": ""🧽""}","[{""id"": ""A"", ""label"": ""ERASER"", ""_correct"": true}, {""id"": ""B"", ""label"": ""STUDENT""}, {""id"": ""C"", ""label"": ""RULER""}, {""id"": ""D"", ""label"": ""PEN""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Look at the picture and listen again."", ""strategy"": ""replay_prompt""}",This is eraser.,eraser,school,10,False,
GB-0057,1,color_recognition,answer_zone,vocabulary,Find BLACK.,Find black.,YELLOW,PINK,BLACK,BROWN,BLACK,"{""type"": ""colorSwatches""}","[{""id"": ""A"", ""label"": ""YELLOW"", ""assetKey"": ""color_yellow""}, {""id"": ""B"", ""label"": ""PINK"", ""assetKey"": ""color_pink""}, {""id"": ""C"", ""label"": ""BLACK"", ""assetKey"": ""color_black"", ""_correct"": true}, {""id"": ""D"", ""label"": ""BROWN"", ""assetKey"": ""color_brown""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Find the black color."", ""strategy"": ""soft_glow""}",The correct color is black.,black,colors,8,False,
GB-0058,1,shape_recognition,answer_zone,vocabulary,Find the STAR.,Find the star.,rectangle,oval,star,heart,star,"{""type"": ""shapeSet""}","[{""id"": ""A"", ""label"": ""rectangle"", ""assetKey"": ""shape_rectangle"", ""emoji"": ""▭""}, {""id"": ""B"", ""label"": ""oval"", ""assetKey"": ""shape_oval"", ""emoji"": ""🥚""}, {""id"": ""C"", ""label"": ""star"", ""assetKey"": ""shape_star"", ""emoji"": ""⭐"", ""_correct"": true}, {""id"": ""D"", ""label"": ""heart"", ""assetKey"": ""shape_heart"", ""emoji"": ""❤️""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Look for the star."", ""strategy"": ""outline_hint""}",This shape is a star.,star,shapes,8,False,
GB-0059,1,count_objects,bell_choice,counting,How many horses are there?,How many horses are there?,1,5,4,3,4,"{""type"": ""scene"", ""objects"": [{""assetKey"": ""animals_horse"", ""count"": 4, ""color"": null}], ""description"": ""4 horses""}","[{""id"": ""A"", ""label"": ""1""}, {""id"": ""B"", ""label"": ""5""}, {""id"": ""C"", ""label"": ""4"", ""_correct"": true}, {""id"": ""D"", ""label"": ""3""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Count slowly: one, two, three..."", ""strategy"": ""count_bounce""}",There are 4 horses.,horse|4,numbers,10,False,
GB-0060,1,action_recognition,listen_run,listening,Who is sitting?,Who is sitting?,READ,STAND,SIT,DANCE,SIT,"{""type"": ""actionCards""}","[{""id"": ""A"", ""label"": ""READ"", ""assetKey"": ""action_read""}, {""id"": ""B"", ""label"": ""STAND"", ""assetKey"": ""action_stand""}, {""id"": ""C"", ""label"": ""SIT"", ""assetKey"": ""action_sit"", ""_correct"": true}, {""id"": ""D"", ""label"": ""DANCE"", ""assetKey"": ""action_dance""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Watch the actions. Find sitting."", ""strategy"": ""replay_motion""}",The correct action is sit.,sit,actions,10,False,
GB-0061,1,listen_find_picture,listen_run,listening,Listen and find: PEAR.,Find the pear.,potato,bread,milk,pear,pear,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""potato"", ""assetKey"": ""food_potato"", ""emoji"": ""🥔""}, {""id"": ""B"", ""label"": ""bread"", ""assetKey"": ""food_bread"", ""emoji"": ""🍞""}, {""id"": ""C"", ""label"": ""milk"", ""assetKey"": ""food_milk"", ""emoji"": ""🥛""}, {""id"": ""D"", ""label"": ""pear"", ""assetKey"": ""food_pear"", ""emoji"": ""🍐"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Listen again: pear."", ""strategy"": ""pulse_correct_asset""}",The correct answer is pear.,pear,food,8,False,
GB-0062,1,picture_to_word,raise_board,vocabulary,What is this?,What is this?,ZEBRA,HORSE,DOG,LION,DOG,"{""type"": ""image"", ""assetKey"": ""animals_dog"", ""emoji"": ""🐶""}","[{""id"": ""A"", ""label"": ""ZEBRA""}, {""id"": ""B"", ""label"": ""HORSE""}, {""id"": ""C"", ""label"": ""DOG"", ""_correct"": true}, {""id"": ""D"", ""label"": ""LION""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Look at the picture and listen again."", ""strategy"": ""replay_prompt""}",This is dog.,dog,animals,10,False,
GB-0063,1,color_recognition,answer_zone,vocabulary,Find YELLOW.,Find yellow.,PURPLE,RED,BLACK,YELLOW,YELLOW,"{""type"": ""colorSwatches""}","[{""id"": ""A"", ""label"": ""PURPLE"", ""assetKey"": ""color_purple""}, {""id"": ""B"", ""label"": ""RED"", ""assetKey"": ""color_red""}, {""id"": ""C"", ""label"": ""BLACK"", ""assetKey"": ""color_black""}, {""id"": ""D"", ""label"": ""YELLOW"", ""assetKey"": ""color_yellow"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Find the yellow color."", ""strategy"": ""soft_glow""}",The correct color is yellow.,yellow,colors,8,False,
GB-0064,1,shape_recognition,answer_zone,vocabulary,Find the SQUARE.,Find the square.,triangle,circle,star,square,square,"{""type"": ""shapeSet""}","[{""id"": ""A"", ""label"": ""triangle"", ""assetKey"": ""shape_triangle"", ""emoji"": ""🔺""}, {""id"": ""B"", ""label"": ""circle"", ""assetKey"": ""shape_circle"", ""emoji"": ""🔵""}, {""id"": ""C"", ""label"": ""star"", ""assetKey"": ""shape_star"", ""emoji"": ""⭐""}, {""id"": ""D"", ""label"": ""square"", ""assetKey"": ""shape_square"", ""emoji"": ""🟦"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Look for the square."", ""strategy"": ""outline_hint""}",This shape is a square.,square,shapes,8,False,
GB-0065,1,count_objects,bell_choice,counting,How many dogs are there?,How many dogs are there?,2,3,4,5,4,"{""type"": ""scene"", ""objects"": [{""assetKey"": ""animals_dog"", ""count"": 4, ""color"": null}], ""description"": ""4 dogs""}","[{""id"": ""A"", ""label"": ""2""}, {""id"": ""B"", ""label"": ""3""}, {""id"": ""C"", ""label"": ""4"", ""_correct"": true}, {""id"": ""D"", ""label"": ""5""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Count slowly: one, two, three..."", ""strategy"": ""count_bounce""}",There are 4 dogs.,dog|4,numbers,10,False,
GB-0066,1,action_recognition,listen_run,listening,Who is dancing?,Who is dancing?,DANCE,READ,STAND,FLY,DANCE,"{""type"": ""actionCards""}","[{""id"": ""A"", ""label"": ""DANCE"", ""assetKey"": ""action_dance"", ""_correct"": true}, {""id"": ""B"", ""label"": ""READ"", ""assetKey"": ""action_read""}, {""id"": ""C"", ""label"": ""STAND"", ""assetKey"": ""action_stand""}, {""id"": ""D"", ""label"": ""FLY"", ""assetKey"": ""action_fly""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Watch the actions. Find dancing."", ""strategy"": ""replay_motion""}",The correct action is dance.,dance,actions,10,False,
GB-0067,1,listen_find_picture,listen_run,listening,Listen and find: TEACHER.,Find the teacher.,ruler,eraser,teacher,board,teacher,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""ruler"", ""assetKey"": ""school_ruler"", ""emoji"": ""📏""}, {""id"": ""B"", ""label"": ""eraser"", ""assetKey"": ""school_eraser"", ""emoji"": ""🧽""}, {""id"": ""C"", ""label"": ""teacher"", ""assetKey"": ""school_teacher"", ""_correct"": true}, {""id"": ""D"", ""label"": ""board"", ""assetKey"": ""school_board""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Listen again: teacher."", ""strategy"": ""pulse_correct_asset""}",The correct answer is teacher.,teacher,school,8,False,
GB-0068,1,picture_to_word,raise_board,vocabulary,What is this?,What is this?,APPLE,EGG,MILK,WATERMELON,EGG,"{""type"": ""image"", ""assetKey"": ""food_egg"", ""emoji"": ""🥚""}","[{""id"": ""A"", ""label"": ""APPLE""}, {""id"": ""B"", ""label"": ""EGG"", ""_correct"": true}, {""id"": ""C"", ""label"": ""MILK""}, {""id"": ""D"", ""label"": ""WATERMELON""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Look at the picture and listen again."", ""strategy"": ""replay_prompt""}",This is egg.,egg,food,10,False,
GB-0069,1,color_recognition,answer_zone,vocabulary,Find PINK.,Find pink.,GREEN,PINK,PURPLE,BLUE,PINK,"{""type"": ""colorSwatches""}","[{""id"": ""A"", ""label"": ""GREEN"", ""assetKey"": ""color_green""}, {""id"": ""B"", ""label"": ""PINK"", ""assetKey"": ""color_pink"", ""_correct"": true}, {""id"": ""C"", ""label"": ""PURPLE"", ""assetKey"": ""color_purple""}, {""id"": ""D"", ""label"": ""BLUE"", ""assetKey"": ""color_blue""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Find the pink color."", ""strategy"": ""soft_glow""}",The correct color is pink.,pink,colors,8,False,
GB-0070,1,shape_recognition,answer_zone,vocabulary,Find the TRIANGLE.,Find the triangle.,triangle,circle,rectangle,square,triangle,"{""type"": ""shapeSet""}","[{""id"": ""A"", ""label"": ""triangle"", ""assetKey"": ""shape_triangle"", ""emoji"": ""🔺"", ""_correct"": true}, {""id"": ""B"", ""label"": ""circle"", ""assetKey"": ""shape_circle"", ""emoji"": ""🔵""}, {""id"": ""C"", ""label"": ""rectangle"", ""assetKey"": ""shape_rectangle"", ""emoji"": ""▭""}, {""id"": ""D"", ""label"": ""square"", ""assetKey"": ""shape_square"", ""emoji"": ""🟦""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Look for the triangle."", ""strategy"": ""outline_hint""}",This shape is a triangle.,triangle,shapes,8,False,
